id,url,keyword,content,author,postdate,source,num_likes
139,GVM8PK1oGos,아이디병원,저 성형한 사람 성소수자임. 태극기도 성소수자 상징색으로 칠해서 올리고 자기는 한국인으로 다시 태어났다 이러고있는데 내가볼때 한국=성소수자의 나라로 물타기시키려는 고도의 안티임 한국을 사랑한다? 지랄하고있네 ㅋㅋ 그냥 지가 게이인거 정당하게 포장하려는거임,ᄋᄋ,20210914T09:59:14Z,Youtube,3
140,GVM8PK1oGos,아이디병원,아니 ㅋㅋㅋㅋㅋㅋㅋ 지민? 장난해? 비교가 안되는데 왜 나락에 길을 간거야 올리버야..?,길재현,20210914T07:03:56Z,Youtube,6
141,GVM8PK1oGos,아이디병원,별 미친놈들 많다,렌즈무슨색이야? 그레이색이야,20210912T13:07:08Z,Youtube,7
142,GVM8PK1oGos,아이디병원,ㅋㅋㅋ 이제성형그만하시길ㅡ 지민이랑 꼭 닮았으니 성형그만하세요,옥연희,20210912T11:41:37Z,Youtube,3
143,GVM8PK1oGos,아이디병원,@태정태세문단속잘해라 안 입니다,ㅋ,20210917T22:58:34Z,Youtube,1
144,GVM8PK1oGos,아이디병원,@태정태세문단속잘해라 ㅋㅋ 에~~이~~그래두 닮았다고 해줘요 ㅋ,옥연희,20210914T13:27:46Z,Youtube,1
145,GVM8PK1oGos,아이디병원,알고는 있는데... 그래도 싫어요 하나도 않닮았어요,태정태세문단속잘해라,20210914T13:18:11Z,Youtube,1
146,GVM8PK1oGos,아이디병원,@태정태세문단속잘해라 ㅋㅋ 성형그만 하라고 안닮았는데 닮았다고 했답니다,옥연희,20210914T12:55:17Z,Youtube,0
147,GVM8PK1oGos,아이디병원,않 닮음,태정태세문단속잘해라,20210914T12:18:31Z,Youtube,2
148,GVM8PK1oGos,아이디병원,쟤 진짜 관종이니까 관심 주지 마세요 이걸로 국뽕이니뭐니 하지도 말고... 쟨 자기가 트랜스 한국인이라고 주장하면서 자기를 영국인이라고 하지 말라고 하는 얘임. 한복 입고 일본 우산 들고 중국같이 생긴 건물 들어가게 찍어놓고 디스 이즈 케이팝 하면서 지 채널에 올려놓음. 지민 외에 다른 아이돌들한테도 내 구멍을 써달라느니 니 거시기를 나한테 달라느니 성희롱도 오지게 하고 한국 국기 지 맘대로 변형시켜놓고 나우 디스 이즈 뤼얼 코리안 플래그 ㅇㅈㄹ한 얘임 그리고 자기가 트랜스 한국인이라면서 한국이 자신을 한국인으로 인정해주지 않으면 한국은 인종차별 국가다 뭐 이딴 소리나 합니다 그럴 거면 귀화시험 치고 세금부터 내고 말하지.... 제발 관심 주지 마세요 해외팬들도 쟤 ㅂㅅ 취급하니까,해바라기,20210912T08:35:29Z,Youtube,75
149,GVM8PK1oGos,아이디병원,쟨그냥 동양인 문화도 구분도못하는 전형적인  오리엔탈리즘에 빠진서양인일뿐임.,아니의사양반,20211005T13:29:49Z,Youtube,0
150,GVM8PK1oGos,아이디병원,엌! 소름;; 토 나와 우웩~,song캐서린,20211004T11:44:09Z,Youtube,0
151,GVM8PK1oGos,아이디병원,지능형 안티아니냐 저정도면 ㅋㅋㅋㅋㅋㅋ,이이이,20211004T07:10:22Z,Youtube,0
152,GVM8PK1oGos,아이디병원,헐 대박,김수진,20210930T01:49:25Z,Youtube,0
153,GVM8PK1oGos,아이디병원,헐 대박,김수진,20210930T01:49:25Z,Youtube,0
154,GVM8PK1oGos,아이디병원,지민은 성형으로 할 수 없는 얼굴인데; 무쌍을 우째 하노 동양의 찐 페이스,Pum Neul,20210911T01:17:16Z,Youtube,103
155,GVM8PK1oGos,아이디병원,난 아빠가 일본인인데 난 일본인같아보이지않아 나도 성형할래 일본인이랑 한국인스럽게,月レイMonth Ray,20210910T12:24:36Z,Youtube,1
156,GVM8PK1oGos,아이디병원,차라리 뷔처럼 성형하지 왜...?,ㅇㅇ,20210910T08:09:23Z,Youtube,4
157,GVM8PK1oGos,아이디병원,정신병이네 ㅋㅋ,플레티넘2는 가봤니?,20210910T04:04:05Z,Youtube,4
158,GVM8PK1oGos,아이디병원,"에구구..😥 한국인이 되고 싶으면 그냥 한국 국적을 취득하지.. 뭐 자기가 좋다면 상관 없지만, 자신의 모습 그대로를 사랑 할 수 없었을까?😥",선비,20210909T06:15:33Z,Youtube,64
159,GVM8PK1oGos,아이디병원,지민은 모르겠고 그냥 외국인 아줌마 같음,로어,20210909T03:13:57Z,Youtube,9
160,GVM8PK1oGos,아이디병원,ㅡ,뭘봐,20210908T05:36:28Z,Youtube,1
161,GVM8PK1oGos,아이디병원,지민아 이거 보지마 진짜 보지마 이거 절대 보지마 너 충격받어 보지마...,해바라기가 문 민윤기,20210907T04:16:46Z,Youtube,6
162,GVM8PK1oGos,아이디병원,인종의 문제가 아닌 저 사람 자체의 문제가 있는게 맞는거예요 이번엔 지민 등신대랑 결혼까지 했대요 저건 팬심이 아닌 간접적 사생이예요,슥삭,20210906T15:00:14Z,Youtube,17
163,GVM8PK1oGos,아이디병원,그럴 수 있다고 생각하지만 대부분의 한국인들이 쉽게 받아들일 수 있을 것 같진 않네요... 힘내시길!,융낭,20210905T12:36:22Z,Youtube,19
164,GVM8PK1oGos,아이디병원,"<a href=""https://www.youtube.com/watch?v=GVM8PK1oGos&amp;t=4m10s"">4:10</a> 에서 한국오는건 자유인건아는데 저분이 자기는 방탄소년단 박지민이라고 주장하고 박지민모형에 키스하고 뽀뽀하고 자기는 외국인이지만 한국인이라고 우기고 그래서 비판을하는겁니다 인종전환에 비판하는것이아니고!",신연정,20210905T01:53:09Z,Youtube,29
165,GVM8PK1oGos,아이디병원,@해바라기 헉😦 그런 사람인지 몰랐어요,선비,20210915T21:37:10Z,Youtube,1
166,GVM8PK1oGos,아이디병원,@선비 쟤는 자기를 트랜스 한국인이라고 주장하는 얘에요. 귀화시험 치지도 않은 얘가 한국 대사관 태그해서 너가 나를 한국인으로 인정해주지 않는다면 그건 인종차별이야- 이렇게 말하고 한국이라는 국가에 국가로서의 존중은 하지 않은 채 그냥 어떤 페티쉬처럼 생각하는 얘입니다. 다른 아이돌들 성희롱도 공개적으로 많이 해서 외국 팬들도 쟤 엄청 싫어합니다,해바라기,20210915T09:50:56Z,Youtube,1
167,GVM8PK1oGos,아이디병원,자신을 방탄 지민이라고 우긴게 아니라 “나를 한국인 지민이라고 불러줬으면 좋겠어”라고 한거 아니예요?,선비,20210909T06:20:27Z,Youtube,1
168,GVM8PK1oGos,아이디병원,음~~~닮았내 정국이와 뷔 는 범접이 안돼니 비교적 쉬운쪽으루 간듯 행복하면 됏지 모,보라,20210904T11:52:14Z,Youtube,4
169,GVM8PK1oGos,아이디병원,지민이 얼굴을 동경해서   수술한 사람임그누구도 아닌,나 무,20210909T09:50:40Z,Youtube,8
170,GVM8PK1oGos,아이디병원,네…??? 쉬운쪽이라니요… 지민오빠가 얼마나 잘생겼는데요….,김태태의 123번째 빛나는 겨털,20210904T12:42:30Z,Youtube,22
171,GVM8PK1oGos,아이디병원,Oli London...,Saeeun Lee,20210903T16:56:07Z,Youtube,2
172,GVM8PK1oGos,아이디병원,당사자는 진짜 소름끼칠듯,paladium,20210903T08:53:13Z,Youtube,227
173,GVM8PK1oGos,아이디병원,대단하당 ㅎㅎ존중해줘요,이삐궁디,20210903T05:43:56Z,Youtube,2
174,GVM8PK1oGos,아이디병원,??,남의 레고 스톱모션 올리는사람,20210903T02:10:31Z,Youtube,2
175,GVM8PK1oGos,아이디병원,영국의 민서공이,쨘,20210901T20:47:57Z,Youtube,50
176,GVM8PK1oGos,아이디병원,단군할아버지도 모를것같음,김지우,20210901T18:36:38Z,Youtube,8
177,GVM8PK1oGos,아이디병원,"지민이 애초에 무쌍인데 ,,,",Red Bubble,20210901T11:50:05Z,Youtube,244
178,GVM8PK1oGos,아이디병원,내가 방탄 팬이 아님에도 이건 씨게선넘었단걸 단번에 알수있었다,코인은 미안하게 됐다,20210901T07:22:59Z,Youtube,405
179,GVM8PK1oGos,아이디병원,닉네임 킹받네,해바라기,20211013T11:42:19Z,Youtube,4
180,GVM8PK1oGos,아이디병원,^^ㅣ빠 한국 역사도 제대로 아는거 없을거면서 뭔 당당함으로 지를 한국인이래? 그래놓고 존중? ㅋㅋ,김지우,20210831T11:21:13Z,Youtube,14
181,GVM8PK1oGos,아이디병원,제목에 TS 지민이용? 지미나 샴푸 TS 쓰니..,#방빠답,20210831T04:09:08Z,Youtube,18
182,GVM8PK1oGos,아이디병원,ㅋㅋ,1013번 망개한 팟찌밍,20210831T15:40:24Z,Youtube,0
183,GVM8PK1oGos,아이디병원,저것도정신병이다,포도송이,20210830T12:46:00Z,Youtube,12
184,GVM8PK1oGos,아이디병원,아이구ㅜㅜ 그 자체로도 넘 매력적인데,황무정,20210829T15:45:16Z,Youtube,35
185,GVM8PK1oGos,아이디병원,존중합니다. 감사합니다.,콩자반선생님....,20210827T21:42:54Z,Youtube,3
186,GVM8PK1oGos,아이디병원,최소한 한국어로 말하거나 귀화라도 했으면몰라. 했다고 한국인 되는것도 아니지만 뭔 성형한번하고 한국인으로 불러달래ㅋㅋㅋ,mademoiselle,20210827T16:12:16Z,Youtube,58
187,GVM8PK1oGos,아이디병원,아..............눈부터 바꾸지.....찐한쌍커풀 그대로...,케이팝에 미친사람,20210827T10:12:03Z,Youtube,7
188,GVM8PK1oGos,아이디병원,한국의 언어도 문화도 모르면서 외모만으로 한국인이 되고 싶다니.. 이해할수가 없다. 이 사람은 그냥 동양인의 외모에 대한 고정관념을 사랑하는 거잖아,오리,20210826T17:07:09Z,Youtube,925
189,GVM8PK1oGos,아이디병원,자기가 좋아하는 사람의 외모를 닮고 싶은 건 ㅇㅈ하겠는데 특정 인물이 좋다고 좋아하는 것에서만 그치는게 아니라 똑같이 따라하려고 하면 소름돋는 일임 그건 병임 병 본인에게도 안 좋고 당사자에게도 안 좋음,개미,20211006T11:11:35Z,Youtube,5
190,GVM8PK1oGos,아이디병원,국뽕들은 국가주의가 ㅈ되서 저런 사람들 좋아하던데요,이이이,20211004T07:09:27Z,Youtube,0
191,GVM8PK1oGos,아이디병원,@식 급 나는 외모를 바꾸고싶은 저 사람의 마음을 이해한다는거임,가뷰,20211002T11:17:55Z,Youtube,0
192,GVM8PK1oGos,아이디병원,@천대광 ㅇㅇ 얼굴만 바뀐다고 한국인 되는 거 아니란 소리지 우리가 컬러렌즈 끼고 쌍꺼풀 수술한다고 서양인 되는 거 아닌데 쟤는 자기가 &quot;동양인&quot;처럼 성형해서 진짜로 &quot;동양인&quot;이라고 주장하는 거.,해바라기,20211002T07:36:51Z,Youtube,15
193,GVM8PK1oGos,아이디병원,뭘 이해할 수가 없어ㅋㅋ성형의 목적이 외형변화인데ㅋㅋ마음까지 바꿔주는 성형도 있노?무슨 글을 소꿉놀이하듯이 써놨노ㅋㅋㅋ,천대광,20210930T02:08:48Z,Youtube,4
194,GVM8PK1oGos,아이디병원,너무 과하다.. 아니 자기를 지민으로 불러달라는건 뭐야.. 그건 좀..,김현지,20210826T11:09:35Z,Youtube,101
195,GVM8PK1oGos,아이디병원,한국인으로 생각하는건 어느정도 이해가 되지만 지민님이라고 자기자신을 부르는것은 잘못됐다고 생각이드네요 올리런던님이 한국인으로 자기자신을 생각한다면 존중하겠지만 지민씨를 좋아하는 마음이 앞서 지민님이라고 자기를 생각하네요 ^^;;,Yami Youarmy야미,20210825T15:36:28Z,Youtube,68
196,GVM8PK1oGos,아이디병원,지올팍 닮음,몰라몰라,20210825T12:04:57Z,Youtube,6
197,GVM8PK1oGos,아이디병원,지올팍이나 지민이나 둘다 안닮은 듯,레몬스튜,20210909T14:00:09Z,Youtube,0
198,GVM8PK1oGos,아이디병원,엥 전혀,mademoiselle,20210827T16:10:28Z,Youtube,2
199,GVM8PK1oGos,아이디병원,거부감들게 생겻네좀 무섭게생김,유상준,20210825T11:15:18Z,Youtube,15
200,GVM8PK1oGos,아이디병원,지민이 아니라 토마스닮은듯,냥 라떼,20210909T13:28:27Z,Youtube,1
201,GVM8PK1oGos,아이디병원,지민을 닮기보다는 이상함을 닮음,심지아,20210824T04:17:06Z,Youtube,536
202,GVM8PK1oGos,아이디병원,@연다판다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1월1일,20211030T13:40:06Z,Youtube,1
203,GVM8PK1oGos,아이디병원,눈 가리고 보면 비슷해요,연다판다,20211005T11:05:18Z,Youtube,16
204,GVM8PK1oGos,아이디병원,ㄹㅇ 닮았다,강강민수,20211002T11:49:33Z,Youtube,6
205,GVM8PK1oGos,아이디병원,봉태규배우님이 아니라요...?,God Shin,20210823T22:24:06Z,Youtube,44
206,GVM8PK1oGos,아이디병원,봉태규는 뭔 죄냐?,hshshshbsbsbs,20210909T14:21:07Z,Youtube,1
207,GVM8PK1oGos,아이디병원,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ̄̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈ㅋ̄̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈ㅋ̄̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈ㅋ̄̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈,개웃기네,20210825T04:22:02Z,Youtube,4
208,GVM8PK1oGos,아이디병원,영국인으로 부르지말고 한국인으로 불러달라 라는 부분에서 당연히 영국인들에게 몰매를 맞을수밖에 없지.. 특히 영국인들은 본인나라에대한 프라이드가 강한데...성형을 하고말고가 중요한게 아니라 저 발언이 문제시 될만한듯,이름없음,20210822T10:26:40Z,Youtube,475
209,GVM8PK1oGos,아이디병원,@SH L ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,d d,20211023T12:49:28Z,Youtube,0
210,GVM8PK1oGos,아이디병원,저놈 동성애자의 무지개색을 한국국기에 넣어서 K성애자 ㅇㅈㄹ 한 놈임ㅋㅋㅋ,로즈애플,20211012T13:36:10Z,Youtube,2
211,GVM8PK1oGos,아이디병원,@SH L ㅋㅋㅋㅋㅋ,이이이,20211004T07:09:53Z,Youtube,0
212,GVM8PK1oGos,아이디병원,쟨 그냥 관종일뿐이예요. 한국인이라고 불러 달라고 하지만 한국에 관심 없어요. 한중일 구분도 못하더라구요. 쟤 가수 하고 싶어서 지돈으로 뮤비 찍은거 보니까 한중일로 다 채워놓고 케이팝이라며.. ㅋㅋㅋ 것도 제대로 한것도 아니고 노래를 잘 부르는것도 아니고.. 관종 그자체..,Golden Cat,20210828T18:52:30Z,Youtube,68
213,GVM8PK1oGos,아이디병원,트랜스국적ㄷㄷ,SH L,20210826T08:41:16Z,Youtube,13
214,GVM8PK1oGos,아이디병원,한국어도 얼른 배우셔야겠네요😍,Air,20210822T05:30:17Z,Youtube,14
215,GVM8PK1oGos,아이디병원,왜 제목에 B가 빠졌을까요ㅠㅠ,박강양의 1013번째 털,20210820T02:15:10Z,Youtube,21
216,GVM8PK1oGos,아이디병원,저두 kpop을 좋아하고 진로희망이 아이돌 트레이너선생님 인데와우 대박이네요  영상 재미있게 잘봤습니다🙂,Jennifer,20210819T18:26:04Z,Youtube,34
217,GVM8PK1oGos,아이디병원,@뚜뚠두루룬 외국인이지너,생수TV,20210829T23:18:15Z,Youtube,13
218,GVM8PK1oGos,아이디병원,별...,뚜뚠두루룬,20210829T05:40:59Z,Youtube,1
219,2g8zs71gMLk,아이디병원,윈장님   방문 할게요 상담받으료~~^^,벼리,20211022T05:28:35Z,Youtube,0
220,2g8zs71gMLk,아이디병원,최고 명의세요!,Hyun0 luv,20210929T10:37:16Z,Youtube,0
221,2g8zs71gMLk,아이디병원,저도 심한 부정교합이라 양악수술을 해야하는데 치과치료부터 끝나고 하는게 맞나요? 제가 알아본 바론 일단 교정이 끝나야 양악수술을 할수 있다고. 맞나요?,Pani Cream,20210918T08:05:23Z,Youtube,1
222,2g8zs71gMLk,아이디병원,@아이디병원 - Beauty Wonderland 현재 교정은 안하고 있지만 충치치료 및 임플란트를 해야합니다. 양악수술이 먼저일까요 아니면 임플란트가 먼저일까요?,Pani Cream,20210923T03:39:27Z,Youtube,0
223,2g8zs71gMLk,아이디병원,"안녕하세요! 문의주신 내용은, 지금 교정 중이시라면 교정치료가 끝나고 하시는 것이 좋습니다.증상에 따라서 교정이 먼저 필요한 경우와 추후에 교정이 필요한 경우가 다릅니다.본원은 치과 진료와 협진이 가능하기 때문에 내원하셔서 검진 받으신 후 상담 받으시는 걸 추천드립니다. :)○ 대표번호 → 02-547-0050 ○ 카카오톡 문의 → <a href=""https://pf.kakao.com/_yxlxmxhE"">https://pf.kakao.com/_yxlxmxhE</a>",아이디병원 - Beauty Wonderland,20210923T01:07:44Z,Youtube,0
224,2g8zs71gMLk,아이디병원,원장님 멋있어요!,함박브이로그,20210826T06:37:34Z,Youtube,3
225,2g8zs71gMLk,아이디병원,믿고보는 아이디병원 👏🏻👍🏻👍🏻💕,김선아,20210813T12:52:14Z,Youtube,6
226,2g8zs71gMLk,아이디병원,6년전 저도 3급 부정교합으로 고생하다가 군대에서 급하게 밥먹다 턱관절 고통이 심해졌구. 전역 직전에 예약하고 전역하자마자 선생님께 수술받았는데.. 덕분에 밥도 잘먹고 건강하게 잘 살고 있습니다 선생님.,arbitrium C,20210813T11:11:19Z,Youtube,7
227,2g8zs71gMLk,아이디병원,즞ㄷㅊ,지우의 일상,20210829T12:59:59Z,Youtube,1
228,2g8zs71gMLk,아이디병원,양악 고민중인데.. 진정성이 느껴지네요.,hyojoo lim,20210813T11:09:19Z,Youtube,5
229,2g8zs71gMLk,아이디병원,원장님 정말 멋있습니다 :),14 saya_,20210813T08:49:55Z,Youtube,6
230,2g8zs71gMLk,아이디병원,정말 멋져요 원장님!,메이의 일기Mei’s Diary,20210813T08:29:49Z,Youtube,9
231,2g8zs71gMLk,아이디병원,양악수술의  명의,c로로,20210813T07:52:59Z,Youtube,5
232,2g8zs71gMLk,아이디병원,구체적이고 신뢰가 가는 인터뷰 입니다 좋아요!!!!☺️,NY,20210813T07:42:23Z,Youtube,5
233,2g8zs71gMLk,아이디병원,멋져요 믿음이갑니다,sim miss,20210813T07:37:49Z,Youtube,5
234,Apls3nf0fPg,아이디병원,ㄷㄷ 뼈 자르는 모습은 무섭지만 아이디병원은 믿고 맡길 수 있겠다 곧 돈 모아서 가겠습니다 ㅋㅋ,이재호,20211023T01:12:11Z,Youtube,2
235,Apls3nf0fPg,아이디병원,근데 이런 성형수술은 아이디도 물론 뛰어나지만 한부위만 집중적하는 전문 병원 추천드려요..!,다비켜뚱이다,20211029T14:07:51Z,Youtube,0
236,Apls3nf0fPg,아이디병원,아 무섭당,HaeJu Yang,20211014T08:38:24Z,Youtube,1
237,Apls3nf0fPg,아이디병원,무섭다,최호석,20210814T11:31:49Z,Youtube,3
238,Apls3nf0fPg,아이디병원,믿고 가는 아이디병원💕👍🏻,김선아,20210813T13:07:36Z,Youtube,1
239,Apls3nf0fPg,아이디병원,영상인대너무좀무섭다도구로저렇케하시는걸보면,김성년,20210812T06:00:44Z,Youtube,3
240,Apls3nf0fPg,아이디병원,아존잘..,ᄉ ᄋ,20210812T05:51:12Z,Youtube,1
241,Apls3nf0fPg,아이디병원,원장님 너무 잼있어여^^,뀨뀨?,20210810T06:39:34Z,Youtube,2
242,Apls3nf0fPg,아이디병원,내눈이 왜아프지 ㅋㅋ,hyojoo lim,20210809T14:48:28Z,Youtube,2
243,Apls3nf0fPg,아이디병원,이런 영상은 처음이네여!! 유익해요,모카라떼,20210809T13:49:11Z,Youtube,3
244,Apls3nf0fPg,아이디병원,윤곽3종 한지 6년째. 잘 살고 있습니다ㅋㅋ,윤지홍,20210809T10:22:13Z,Youtube,12
245,Apls3nf0fPg,아이디병원,@송사랑 아이디 병원도 광대 입안절개 합니다 그래서 아이디에서 수술 안했습니다ㅋ,윤지홍,20211025T08:12:55Z,Youtube,0
246,Apls3nf0fPg,아이디병원,@송사랑 여기에서 알려드릴수는없습니다,윤지홍,20211024T11:16:45Z,Youtube,1
247,Apls3nf0fPg,아이디병원,@송사랑 절개아니고 구부리는방식으로 비고정 방법있어요,소유 신,20211024T10:33:13Z,Youtube,1
248,Apls3nf0fPg,아이디병원,아뇨 전 아직 수술 안 했습니다절개 없이 뼈를 어떻게 깎죠..?혹시 어디서 하셨는지 알려주실 수 있을까요?,송사랑,20211024T10:06:05Z,Youtube,1
249,Apls3nf0fPg,아이디병원,절개 하면 볼처짐이 옵니다. 언제오는지는 사람 마다가 차이가 잇어요. 오게 되면 그냥 처져서 살면되죠. 그냥 편하게. 생각하심이,윤지홍,20211024T10:02:41Z,Youtube,1
250,Apls3nf0fPg,아이디병원,너무 유익해용:-),메이의 일기Mei’s Diary,20210809T07:26:38Z,Youtube,3
251,3Vwg8URQmCc,아이디병원,허리가 많이 아프신거 같아요... 안쓰럽...,산손자,20210925T19:38:21Z,Youtube,0
252,3Vwg8URQmCc,아이디병원,아하 환자분의 공포를 줄여주시는 거군요(?),하지말라고,20210806T13:52:30Z,Youtube,1
253,3Vwg8URQmCc,아이디병원,"💌 카톡 간편 상담  <a href=""https://pf.kakao.com/_yxlxmxhE"">https://pf.kakao.com/_yxlxmxhE</a>📞 전화 상담 문의  02-547-0050💛 아이디치과 <a href=""https://bit.ly/2Vm6mjC"">https://bit.ly/2Vm6mjC</a>🎵 아이디병원 틱톡 <a href=""https://www.tiktok.com/@idhospital_"">https://www.tiktok.com/@idhospital_</a>",아이디병원 - Beauty Wonderland,20210805T08:37:57Z,Youtube,0
254,VlQh5Hpwef0,아이디병원,"💌 카톡 간편 상담  <a href=""https://pf.kakao.com/_yxlxmxhE"">https://pf.kakao.com/_yxlxmxhE</a>📞 전화 상담 문의  02-547-0050💛 아이디성형외과 <a href=""https://bit.ly/37f5qjO"">https://bit.ly/37f5qjO</a>🎵 아이디병원 틱톡 <a href=""https://www.tiktok.com/@idhospital_"">https://www.tiktok.com/@idhospital_</a>",아이디병원 - Beauty Wonderland,20210804T07:17:41Z,Youtube,1
255,VlQh5Hpwef0,아이디병원,원장님 너무 귀여워요 😂,Hyeju Kim,20210808T12:32:26Z,Youtube,0
256,VlQh5Hpwef0,아이디병원,기분전환 되겠네. 피로가 조금은 풀린듯....,코로나제발가주라저멀리안드로메다로,20210805T20:02:46Z,Youtube,0
257,VlQh5Hpwef0,아이디병원,I love that you were my doctor! Great moves!!,Dolly Cina,20210804T23:17:45Z,Youtube,1
258,VlQh5Hpwef0,아이디병원,우와 의사쌤맞아요??,hyojoo lim,20210804T14:36:24Z,Youtube,1
259,f5RgF2-hU84,아이디병원,특보단이 간첩이라면 대통령이 해명을 해야 겠네.김여정 같은 새파란 애들이 모욕적인 막말을 퍼부어도 경거망동했던 대깨문과 공손히 경청만 했던 청와대와 종북 좌파들의 행동을 의심 할 수밖에 없네.,박성호,20210809T08:33:25Z,Youtube,0
260,uEyC1L3SY2E,아이디병원,나두 이뻐지고 싶당손볼곳이 있는데머니가 없당께유~~~,희희,20211105T13:54:35Z,Youtube,0
261,uEyC1L3SY2E,아이디병원,이뻐지고자 하는 욕망들이 대단함수고 했어요,찐,20211017T23:27:20Z,Youtube,0
262,uEyC1L3SY2E,아이디병원,.,심재덕,20211014T12:58:41Z,Youtube,0
263,uEyC1L3SY2E,아이디병원,어디죠?,전옥선,20210929T23:44:10Z,Youtube,1
264,uEyC1L3SY2E,아이디병원,아이디병원입니다. 서울 지하철역 신사역 1번출구 도보 3분거리에 위치하고 있습니다. ○ 대표 전화번호 → 02-547-0050,아이디병원 - Beauty Wonderland,20210930T00:05:47Z,Youtube,0
265,MDJJvRSwY28,아이디병원,난 삼백안 이라서 시비 붙은적 많음 째려본다고,kwon재현,20211108T12:15:51Z,Youtube,0
266,MDJJvRSwY28,아이디병원,백안 못참음 ㄹㅇㅋㅋ,j嚴准識化利㯑,20211104T05:41:21Z,Youtube,1
267,MDJJvRSwY28,아이디병원,관상학적으로 삼백안은 흉상인데 매력적이라니...,고덕파파짱,20211104T04:02:15Z,Youtube,0
268,MDJJvRSwY28,아이디병원,민니야 사랑해사랑해사랑해사랑해,백송이❤,20211103T07:18:49Z,Youtube,0
269,MDJJvRSwY28,아이디병원,실제로는 삼백안 ㅂㄹ임.. 진짜 인상이 쎄보이고 내가 봐도 내가 좀 무서움 힝 ㅠ,공삼고삼,20211102T08:04:02Z,Youtube,0
270,MDJJvRSwY28,아이디병원,난 태태만 보인다,전정국 마누라,20211101T03:54:19Z,Youtube,1
271,MDJJvRSwY28,아이디병원,치뜬거 말고 정면으로 봤을 때가 진짜지,LEMON i,20211028T15:43:15Z,Youtube,0
272,MDJJvRSwY28,아이디병원,마동석 일등,악어,20211027T13:24:51Z,Youtube,0
273,MDJJvRSwY28,아이디병원,삼백안을 누가 수술로 만들어 ; 별걸 다 따라하려하네 그냥 그 사람을 닮고싶은거 아니고 ?,올리비아,20211023T13:04:25Z,Youtube,0
274,MDJJvRSwY28,아이디병원,삼백안+다크써클+고양이상의 조합을 실제로 봐야 삼백안 만들고 싶다는 소리 못하지... 난 누가보면 뭐 사람 죽이고 다니는 줄 알겠어요 예쁘고 못생겼고를 떠나 첫인상 좋게 보였던 기억이 없어,내눈을 바라봐,20211015T17:37:42Z,Youtube,2
275,MDJJvRSwY28,아이디병원,삼야크강!,한솔이,20211007T05:17:44Z,Youtube,0
276,MDJJvRSwY28,아이디병원,눈깔 겁나 아프겠네,Unknown User,20211004T16:13:22Z,Youtube,0
277,MDJJvRSwY28,아이디병원,김태형이같은 삼백안은 난 무조건 환영인데 매력적이라서💜,항상그리움,20211004T07:46:10Z,Youtube,12
278,MDJJvRSwY28,아이디병원,삼백안이 언제부터 성형까지 할 정도로 선호받았냐.. 현실에선 걍 첫인상 브레이커인데..난 무조건 렌즈낌. 눈동자 크기로 사람이 아예 달라보임,Tarte,20210924T08:32:16Z,Youtube,7
279,MDJJvRSwY28,아이디병원,어 나 삼백안인데,익명이다,20210918T17:05:19Z,Youtube,0
280,MDJJvRSwY28,아이디병원,도발적이라니? 힐뜬 눈이라고 상대방 야리는 걸로 보여서 시비걸리기 쉬운 눈인데,Jenisio Soo,20210917T11:58:01Z,Youtube,2
281,MDJJvRSwY28,아이디병원,우리민니 눈 예쁜거 모든 사람들이 다 알게해주세요,김민니가 내 인생을 차지하고 있어.,20210915T08:20:17Z,Youtube,4
282,MDJJvRSwY28,아이디병원,우리 해찬이도 삼백안인뎅 흐헤헤헤헿,김서현,20210913T06:17:59Z,Youtube,3
283,MDJJvRSwY28,아이디병원,ㅇㅈ 울해찬이 초코푸두 삼백안,원,20211009T11:12:08Z,Youtube,0
284,MDJJvRSwY28,아이디병원,해찬이도 삼백안입니다~꼭 한번 봐주세요ㅠ,꺼꺼 코스터,20210911T04:42:40Z,Youtube,2
285,MDJJvRSwY28,아이디병원,오세훈 있어야하는거 아닙니까,율,20210910T12:56:43Z,Youtube,3
286,MDJJvRSwY28,아이디병원,뷔 개잘생김,왜그래,20210910T12:31:08Z,Youtube,7
287,MDJJvRSwY28,아이디병원,난 삼백안인데 전혀 몽환적이지 않다.,Gyu Hee,20210908T13:51:37Z,Youtube,1
288,MDJJvRSwY28,아이디병원,연예인들은 촬영할때 각도를 저렇게 해서 그런거 아님...?? 삼백안 관상 안좋다던데... 물론 이전에 안좋은게 오늘날엔 좋은 것도 있다지만(남자나 여자 끌어당기는 관상이 연예인으로 풀리는 경우),두리 두리,20210907T13:45:50Z,Youtube,4
289,MDJJvRSwY28,아이디병원,김태형눈은 수술해도 안나옴 저건타고난거임 방탄소년단은 성형을해도  안나올 얼굿ㄴ임,보라한 아미들의 젤리하우스💜,20210906T10:08:37Z,Youtube,4
