id,url,keyword,content,author,postdate,source,num_likes
138,QeTM5oFRrgw,생기한의원,"아래 영상도 함께 참고 부탁드립니다^^곤지름 진료 현장 : <a href=""https://www.youtube.com/watch?v=nbXgG4D2-0c"">https://www.youtube.com/watch?v=nbXgG4D2-0c</a>요도곤지름 논문 리뷰 : <a href=""https://www.youtube.com/watch?v=TYKdz53WHaA"">https://www.youtube.com/watch?v=TYKdz53WHaA</a>곤지름 : <a href=""https://www.youtube.com/watch?v=7bZybOs689g"">https://www.youtube.com/watch?v=7bZybOs689g</a>곤지름 치료 3D 영상 : <a href=""https://www.youtube.com/watch?v=wwqQZ3jTLEw"">https://www.youtube.com/watch?v=wwqQZ3jTLEw</a>식이요법 1 : <a href=""https://www.youtube.com/watch?v=5ZgHaFA0qB0"">https://www.youtube.com/watch?v=5ZgHaFA0qB0</a>식이요법 2 : <a href=""https://www.youtube.com/watch?v=VWWffV_uV7s"">https://www.youtube.com/watch?v=VWWffV_uV7s</a>반신욕 : <a href=""https://www.youtube.com/watch?v=YAqcLKS4mZ8"">https://www.youtube.com/watch?v=YAqcLKS4mZ8</a>",생기한의원강남역점Saengki,20210719T05:34:14Z,Youtube,1
139,QeTM5oFRrgw,생기한의원,에효,ma Ru,20210922T12:47:46Z,Youtube,1
140,QeTM5oFRrgw,생기한의원,"🔊 귀중한 생기한의원 강남역점님과가족 모든 분 !! 모든 친족분들을 위해,또 여기 참석한 친님들과  가정과 모든 친족들을 위해서 기도합니다💖하나님께서 영육간에 강건케 하시고모든 🎁 다양한 복을 주시길 축복합니다(요3서 1:2)💥화가 변하여 🎁 복이 되는 😄 생명의 길!! 😀 진리에 길로만 인도 하옵소서 (빌4:7)너희 말이 내 👂귀에 들린대로 내가 너희에게 행하리니 (민<a href=""https://www.youtube.com/watch?v=QeTM5oFRrgw&amp;t=14m28s"">14:28</a>)ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ가로되 예수여 당신의 나라에 임하실 때에 🙏나를(저들을, 그를) 생각하소서 하니🙏(누가 <a href=""https://www.youtube.com/watch?v=QeTM5oFRrgw&amp;t=23m42s"">23:42</a>)🙏예수님 이름으로 기도합니다🙏저는💗주님의 감동을  통해💗현실적으로 이루어 지는🔊실속있는 기도만 합니다(약<a href=""https://www.youtube.com/watch?v=QeTM5oFRrgw&amp;t=1m25s"">1:25</a>) 주께 영광//",백종미,20210822T07:58:09Z,Youtube,2
141,QeTM5oFRrgw,생기한의원,한의원에서 곤지름 치료해주시는 이야기~ 생소했지만 잘 들었습니다~ 좋은 정보 감사해요^^,EI P,20210426T12:00:55Z,Youtube,2
142,QeTM5oFRrgw,생기한의원,감사합니다^^~~,생기한의원강남역점Saengki,20210427T04:34:29Z,Youtube,0
143,QeTM5oFRrgw,생기한의원,생생한 곤지름 치료이야기 감사합니다~,피부건강설계 Saengki,20210426T08:31:45Z,Youtube,1
144,QeTM5oFRrgw,생기한의원,광주쪽 소식도 잘 듣고 있습니다.  감사합니다^^~,생기한의원강남역점Saengki,20210427T04:34:32Z,Youtube,0
145,jkf-FvrdY_A,생기한의원,원장님 너무 재치있으세요!ㅎㅎ 영상 잘 봤습니다ㅎㅎ,쏭쏭라이프SONG SONG LIFE,20210423T09:20:34Z,Youtube,1
146,jkf-FvrdY_A,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210426T00:51:25Z,Youtube,0
147,jkf-FvrdY_A,생기한의원,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ4행시? 열심히 준비하셨네요기가막힙니다,ᄒᄒᄒ,20210423T01:50:20Z,Youtube,0
148,jkf-FvrdY_A,생기한의원,4행시 재미있게 봐주셔서 감사드립니다! 다음 영상도 기대해주세요~!,생기TV,20210423T09:24:39Z,Youtube,0
149,hhDIJXXhEbs,생기한의원,"<a href=""https://pf.kakao.com/_KHxlxgd/chat"">https://pf.kakao.com/_KHxlxgd/chat</a>곤지름, 카톡으로 편하게 물어보세요!<a href=""https://www.youtube.com/watch?v=hhDIJXXhEbs&amp;t=00m14s"">00:14</a> 곤지름, 아이들에게도 발생하나요?<a href=""https://www.youtube.com/watch?v=hhDIJXXhEbs&amp;t=00m26s"">00:26</a> 어떤 경로로 곤지름이 옮나요?<a href=""https://www.youtube.com/watch?v=hhDIJXXhEbs&amp;t=00m49s"">00:49</a> 곤지름 치료 후 재발 할 수 있나요?<a href=""https://www.youtube.com/watch?v=hhDIJXXhEbs&amp;t=01m15s"">01:15</a> 곤지름이 성인기로 이어질 수 있나요?",생기TV,20210423T02:10:29Z,Youtube,0
150,hhDIJXXhEbs,생기한의원,잘보고 잘듣고 갑니다 ㅎㅎ조심조심,미스터백,20210426T11:37:39Z,Youtube,1
151,hhDIJXXhEbs,생기한의원,"도움을 드릴 수 있어서 기쁩니다! 영상 시청해주셔서 감사드리며, 다음 영상도 기대해주세용~",생기TV,20210427T00:49:47Z,Youtube,0
152,hhDIJXXhEbs,생기한의원,아이도 걸리 수 있다니... 잘 관리해야 겠어요. 좋은 정보 잘 봤습니다. 감사합니다!,Let it be,20210426T05:27:47Z,Youtube,1
153,hhDIJXXhEbs,생기한의원,도움이 되어서 다행입니다~ 다음 영상도 기대해주세요! :),생기TV,20210427T00:48:43Z,Youtube,0
154,hhDIJXXhEbs,생기한의원,여자아이한테도 생긴다니.. 놀랍네요~~::,EI P,20210426T05:01:59Z,Youtube,1
155,hhDIJXXhEbs,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210427T00:48:25Z,Youtube,0
156,hhDIJXXhEbs,생기한의원,건강에 있어 면역을 강조하는 이유가 있었네요.. 피부 건강을 위해 면역부터 잘 챙겨야겠어요~~,고마토,20210424T14:11:16Z,Youtube,1
157,hhDIJXXhEbs,생기한의원,네 그렇습니다 우리모두 면역 잘 챙겨서 피부 건강지켜봐요~영상 시청해주셔서 감사합니당~!!,생기TV,20210426T00:52:55Z,Youtube,0
158,hhDIJXXhEbs,생기한의원,곤지름 안 걸리도록 조심해야겠어요ㅠㅠ 좋은 정보 알려주셔서 감사합니당,쏭쏭라이프SONG SONG LIFE,20210423T09:21:15Z,Youtube,1
159,hhDIJXXhEbs,생기한의원,도움이 되어서 다행입니다~ 다음 영상도 기대해주세요! :),생기TV,20210426T00:51:34Z,Youtube,0
160,hhDIJXXhEbs,생기한의원,여러 경로로 감염될 수 있는 사마귀!곤지름은 무조건 성병이라는 잘못된 인식. 꼭  바뀌어야 하겠어요~,YoonJi Kim,20210423T08:37:32Z,Youtube,1
161,hhDIJXXhEbs,생기한의원,네! 그렇습니다. 다음 영상에서도 뵐게용. :),생기TV,20210426T00:51:06Z,Youtube,0
162,hhDIJXXhEbs,생기한의원,무서운 질환이네요ㅜㅠ 면역 치료가 필요하겠어요,쏭이_,20210423T07:32:29Z,Youtube,0
163,hhDIJXXhEbs,생기한의원,맞아용! 이번 영상도 시청해주셔서 감사드립니다:),생기TV,20210423T09:31:13Z,Youtube,0
164,hhDIJXXhEbs,생기한의원,역시 면역력 관리를 잘 해줘야 어떤 질환이든 튼튼하게 이겨낼 수 있는 것 같아요-,coco12,20210423T04:47:40Z,Youtube,0
165,hhDIJXXhEbs,생기한의원,네 그렇습니다 우리 모두 면역력 관리 잘해서 어떤 질환이든 이겨내보도록 해용~ 영상 시청해주셔서 감사합니다^^,생기TV,20210423T09:29:09Z,Youtube,0
166,hhDIJXXhEbs,생기한의원,이번에도 영상 잘 봤습니다 감사합니다^^,ᄒᄒᄒ,20210423T01:48:06Z,Youtube,0
167,hhDIJXXhEbs,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210423T09:22:34Z,Youtube,0
168,qFhrdk_2jqc,생기한의원,"<a href=""https://pf.kakao.com/_KHxlxgd/chat"">https://pf.kakao.com/_KHxlxgd/chat</a>사마귀, 카톡으로 편하게 물어보세요!<a href=""https://www.youtube.com/watch?v=qFhrdk_2jqc&amp;t=00m40s"">00:40</a> 한 번에 치료되는 사마귀 치료방법 ① 직접적인 시술 <a href=""https://www.youtube.com/watch?v=qFhrdk_2jqc&amp;t=01m36s"">01:36</a> 한 번에 치료되는 사마귀 치료방법 ② 면역력 강화",생기TV,20210416T01:48:52Z,Youtube,2
169,qFhrdk_2jqc,생기한의원,제 아이들 손등에 사마귀..  한번에 10분쯤 쑥뜸을 두어번하니 똑 떨어지더군요.,신시기청,20211104T13:43:11Z,Youtube,0
170,qFhrdk_2jqc,생기한의원,제가 사마귀가 발에 엄청 많아서 한약으로 면역력을 높이려고 하는데요 예전에 한약을 먹고 예전에 음식 알레르기가 생긴 적이 있었거든요.한약 지어서 먹어도 괜찮겠죠?,ᄋᄋ,20211031T07:14:19Z,Youtube,1
171,qFhrdk_2jqc,생기한의원,생기한의원에서는 환자의 상태에 따라 개인별 1:1 맞춤치료를 진행하고 있습니다원장님과 사마귀 증상 확인 후 한약 복용에 대해 상담하시는 것을 권해드립니다영상 시청해주셔서 감사합니다~!,생기TV,20211101T01:13:14Z,Youtube,0
172,qFhrdk_2jqc,생기한의원,구독하고 추천 합니다(=^ェ^=),슈퍼내츄럴,20211016T15:25:04Z,Youtube,0
173,qFhrdk_2jqc,생기한의원,구독에 추천까지?! 감사드립니다ㅎㅎ 다음 영상도 기대해주세요:),생기TV,20211018T00:44:36Z,Youtube,0
174,qFhrdk_2jqc,생기한의원,원장님 피곤하신가부다 ㅎㅎ,Y. S Choi,20211014T11:13:52Z,Youtube,0
175,qFhrdk_2jqc,생기한의원,대구인데 어디로가면 되나요?,이치맥,20210924T05:12:33Z,Youtube,0
176,qFhrdk_2jqc,생기한의원,"생기한의원은 전국 19개 지점으로 되어있으며 대구점으로 안내 도와드리겠습니다생기한의원의 더 궁금한 점은 편한 방법으로 진료 예약 또는 문의해주세요! [생기한의원 대구점]전화 : 053-721-6075주소 : 대구 수성구 동대구로 300 범어롯데캐슬상가 401동 3층* 홈페이지 <a href=""http://www.saengki.com/"">http://www.saengki.com/</a>* 진료예약 신청 <a href=""http://asq.kr/ng5yigSy"">http://asq.kr/ng5yigSy</a>* 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210924T09:19:04Z,Youtube,0
177,qFhrdk_2jqc,생기한의원,저ㅠ사마귀를 짠는대 모가 살짝나왔거든요?그리고 한1일정도?있다가 막가려우고 옆에 모기물린 자국이랑똑같이 부풀어 올라거든요??어떡해여?,상어,20210909T08:12:06Z,Youtube,1
178,qFhrdk_2jqc,생기한의원,"주신 내용만으론 정확한 진단 도와드리기 어려워요. 생기한의원에서는 증상을 확인하고, 상태에 따라 개인별 1:1 맞춤치료를 진행하고 있습니다. 생기한의원의 사마귀 치료에 대해 더 궁금한 점은 편한 방법으로 진료 예약 또는 문의주세요!",생기TV,20210909T09:12:17Z,Youtube,0
179,qFhrdk_2jqc,생기한의원,시술비용 각각 얼마씩 하나요,김영민,20210817T14:55:24Z,Youtube,1
180,qFhrdk_2jqc,생기한의원,"육안으로 보지 않아 정확히 안내해드리긴 어려우니 가까운 시일내에 진료 받아보시기를 권해드립니다. 생기한의원의 치료방법이 궁금하다면 아래 편한 방법으로 진료 예약 또는 문의해주세요! * 진료예약 신청 <a href=""http://asq.kr/ng5yigSy"">http://asq.kr/ng5yigSy</a>* 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210818T00:55:48Z,Youtube,0
181,qFhrdk_2jqc,생기한의원,아 맞아요ㅜㅜ제가 재발했거든요ㅜㅜ 그래서 저 고생했습니다ㅜㅜ 와 이거보고 제가 괜찮은지 재발이 무엇인지 알게되었네요,çiçək,20210720T13:13:35Z,Youtube,2
182,qFhrdk_2jqc,생기한의원,다행이네요! 영상 시청해주셔서 고맙습니다. 다음 영상도 기대해주세요~! :),생기TV,20210721T02:06:33Z,Youtube,0
183,qFhrdk_2jqc,생기한의원,이거..... 사마귀가 어느정도 자라야 많이 자란건가요? 저는 사마귀에 걸려서 그쪽 부위를 아무것도 자루안건드리니깐 자라지 않던데..... 꼭 답변해주세요 주변 다른분들도요,한상민,20210718T03:09:35Z,Youtube,0
184,qFhrdk_2jqc,생기한의원,"사마귀가 어느 정도 커져야 큰 것이다 라는 정의는 없습니다. 하지만 사마귀는 면역력이 떨어지면 주변으로 번질 수 있고 크기의 변화가 있을 수 있기 때문에  가까운 의료기관에 방문하셔서 상담 받아보시길 추천합니다.영상 시청해주셔서 감사드리며 생기한의원의 사마귀 치료에 대해 더 궁금한 점은 편한 방법으로 진료 예약 또는 문의해주세요! * 진료예약 신청 <a href=""http://asq.kr/ng5yigSy"">http://asq.kr/ng5yigSy</a>* 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210721T03:27:14Z,Youtube,0
185,qFhrdk_2jqc,생기한의원,알려주셔서 감사합니다ㅠㅠ 사마귀 때문에 주변에서 그거 뭐냐고 비웃어서 사마귀 없애러 갔는데 재발 했습니다ㅠㅠ 이거보고 도움이 됬어여ㅠ,소극,20210716T15:15:11Z,Youtube,3
186,qFhrdk_2jqc,생기한의원,재발하셨다니 많이 속상하셨죠ㅠㅠ영상을 통해 도움을 드릴 수 있어서 다행입니다~다음 영상도 기대해주세요!!,생기TV,20210719T00:59:50Z,Youtube,1
187,qFhrdk_2jqc,생기한의원,생기한의원 안양점에서 손톱사마귀 완치함. 일단 가격은 겁나 비쌈. 완치까지 500썼음. 근데 확실히 재발이 없고 손톱변형이 덜함. 시술은 생각보다 아픈편. 냉동치료보단 나음.,홍철,20210716T12:02:34Z,Youtube,2
188,qFhrdk_2jqc,생기한의원,생기한의원 안양점에서 치료 받으셨군요! 생기한의원에서 치료 받으시고 사마귀 완치되셔서 너무 기쁩니다영상 시청해주셔서 감사드리며 다음 영상에서도 뵙겠습니다:),생기TV,20210719T00:58:32Z,Youtube,0
189,qFhrdk_2jqc,생기한의원,"유년기에 손,발,다리에 온통 사마귀였습니다. 아버지도 형도 같았기에 유전인줄 알았는데 초등학교 저학년 어느날 갑자기 사라지기 시작하더니 완젼히 사라졌습니다. 발바닥 사마귀는 아주 가끔 생겼다 사라지고 손엔 사마귀가 없었는데 10여 년 전 왼손 엄지 손가락 아래쪽에 작은 사마귀가 몇 개 생겼는데 커졌다 작아졌다 하네요ㅡㅡa 그리고 가끔 손가락에 한두 개씩 올라오다 몇 개월 후에 사라집니다. 손가락이 맞닿는 다른 손가락이나 신체 다른 부위로 번짐 현상도 없구요. 생긴 건 분명 사마귄데.. 이런 증상도 있을 수 있나요? 아니면 사마귀가 아닌 걸까요?(4년 전 왼쪽 발바닥에 사마귀가 생기더니 열 개가 넘게 늘어나기 시작했습니다. 당시 해외 거주 중이라 귀국하고 치료 하려고 했는데 그것도 어느날 갑자기 사라지고 말끔해졌네요.. 자가 치료가 된 걸까요?)",Andrea D,20210612T17:13:04Z,Youtube,2
190,qFhrdk_2jqc,생기한의원,"사마귀는 바이러스 질환으로 면역력이 떨어지면 언제든지 제발할 수 있습니다. 또 경험하신 것처럼 면역력이 회복되면 증상이 없어지기도 합니다. 육안으로 보지않아 정확한 진단이 힘든점 양해부탁드립니다. 증상이 발생했을 때 가까운 생기한의원에 방문하셔서 정확한 진단 받아보시길 추천드립니다.  생기한의원의 사마귀 치료에대해 궁금하다면 아래 편한 방법으로 진료 예약 또는 문의해주세요~!* 진료예약 신청 <a href=""http://asq.kr/ng5yigSy"">http://asq.kr/ng5yigSy</a>* 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210617T02:25:51Z,Youtube,1
191,qFhrdk_2jqc,생기한의원,몇년째 사마귀로 고생고생... 한의원가면 치료될 줄 몰랐어요!! 좋은 정보 감사함다 ୧(﹒︠ᴗ﹒︡)୨,똥이,20210421T13:37:26Z,Youtube,1
192,qFhrdk_2jqc,생기한의원,도움이 되어서 다행입니다~ 다음 영상도 기대해주세요! :),생기TV,20210422T07:33:46Z,Youtube,0
193,qFhrdk_2jqc,생기한의원,그 어떤 약보다 면역력이 제일 중요하다는걸 다시한번 깨달아요 감사합니다^^,YoonJi Kim,20210419T06:00:57Z,Youtube,2
194,qFhrdk_2jqc,생기한의원,맞아용! 우리 같이 면역력을 키워봐요ㅎㅎ영상 시청해주셔서 감사드리며 다음 영상에서도 뵐게요~,생기TV,20210420T00:57:58Z,Youtube,0
195,qFhrdk_2jqc,생기한의원,사마귀 너무 걱정 안해도 되겠네요! 유용한 정보 감사합니다^^,rong s,20210419T02:33:23Z,Youtube,2
196,qFhrdk_2jqc,생기한의원,도움 드릴 수 있어서 기쁩니다! 다음 영상도 기대해주세요! :),생기TV,20210420T00:54:54Z,Youtube,1
197,qFhrdk_2jqc,생기한의원,신기해요! 이렇게 해서 치료가 된다는게~ 잘 보고갑니다^^,ok ok,20210419T00:43:28Z,Youtube,2
198,qFhrdk_2jqc,생기한의원,저희도 준비하면서 많이 신기했어요ㅎㅎ영상 시청해주셔서 감사드리며 다음 영상에서도 뵐게요 :),생기TV,20210419T01:00:41Z,Youtube,0
199,qFhrdk_2jqc,생기한의원,사마귀! 생기한의원과 함께라면 걱정없네요. 영상 잘  봤습니다^^,쩡스쩡스,20210416T09:43:30Z,Youtube,1
200,qFhrdk_2jqc,생기한의원,네 맞아용! 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210419T00:48:00Z,Youtube,0
201,qFhrdk_2jqc,생기한의원,아하! 사마귀 부위에만 정확하게 자극 주는게 중요한거였군요~ 좋은정보 감사합니다^^,EI P,20210416T08:13:20Z,Youtube,1
202,qFhrdk_2jqc,생기한의원,도움이 되어서 다행입니다~ 다음 영상도 기대해주세요! :),생기TV,20210416T09:24:30Z,Youtube,1
203,qFhrdk_2jqc,생기한의원,자세한 설명 감사합니다 👍👍👍👍👍👍👍,Let it be,20210416T07:35:11Z,Youtube,0
204,qFhrdk_2jqc,생기한의원,다행이네요! 영상 시청해주셔서 고맙습니다. 다음 영상도 기대해주세요~! :),생기TV,20210416T09:21:21Z,Youtube,0
205,qFhrdk_2jqc,생기한의원,"사마귀 치료에 면역이 왜 중요한지, 치료 과정에 대한 이해가 팍팍!! 쉬운 설명에 깔끔한 영상 편집까지 구독  꾹ㅡ 누르고 갑니다 :)",고마토,20210416T06:45:40Z,Youtube,2
206,qFhrdk_2jqc,생기한의원,우와 구독까지?! 감사드립니다~ 쉽게 설명해드렸다니 너무 다행이에요영상 시청해주셔서 감사드리며 다음 영상에서 뵙겠습니다:),생기TV,20210416T09:20:30Z,Youtube,0
207,qFhrdk_2jqc,생기한의원,작지만 무서운 사마귀 ㅠ,JD,20210416T06:20:53Z,Youtube,1
208,qFhrdk_2jqc,생기한의원,"맞아요ㅠㅠ 영상 시청해주셔서 감사드리며, 다음 영상에서도 뵙겠습니다. :)",생기TV,20210416T09:15:59Z,Youtube,0
209,qFhrdk_2jqc,생기한의원,오랜만에 뵙는군요자주 나와주세요~~,ᄒᄒᄒ,20210416T05:08:42Z,Youtube,1
210,qFhrdk_2jqc,생기한의원,저희도 같은 마음 입니당! 영상 시청해주셔서 감사드립니다~!,생기TV,20210416T09:15:23Z,Youtube,0
211,qFhrdk_2jqc,생기한의원,사마귀 때문에 고생하는 지인에게 얼른 알려줘야겠어요!ㅎㅎ 좋은 정보 알려주셔서 감사합니당~,쏭쏭라이프SONG SONG LIFE,20210416T02:03:29Z,Youtube,1
212,qFhrdk_2jqc,생기한의원,도움이 되어서 다행입니다~ 다음 영상도 기대해주세요! :),생기TV,20210416T09:14:18Z,Youtube,0
213,-vsh3gxPhMM,생기한의원,브이로그 촬영하시느라 고생 많으셨습니다♥ 예쁘게 편집해주셔서 감사합니다!,생기한의원강남역점Saengki,20210413T08:48:41Z,Youtube,1
214,-vsh3gxPhMM,생기한의원,네 감사합니당!,생기TV,20210415T01:25:40Z,Youtube,0
215,-vsh3gxPhMM,생기한의원,친구따라 강남점간다!,JD,20210408T14:37:16Z,Youtube,0
216,-vsh3gxPhMM,생기한의원,ㅋㅋ언제든지 환영입니당~시청해주셔서 감사드리며 다음 영상에도 뵐게요 :),생기TV,20210409T01:00:10Z,Youtube,0
217,-vsh3gxPhMM,생기한의원,강남역점 두세번? 가봣엇는데너무 친절했던 기억이 나네요ㅎ.ㅎ지금 사는 곳과는 많이 멀어져서 못가요😩,발랄쭈,20210401T16:29:32Z,Youtube,0
218,-vsh3gxPhMM,생기한의원,너무 아쉽네요ㅠㅠ 강남역점 좋게 봐주셔서 감사합니다~ 다음 영상에서도 뵐게요. :),생기TV,20210402T00:51:56Z,Youtube,0
219,-vsh3gxPhMM,생기한의원,핫 플레이스 강남역!! 지하철이랑 바로 연결이 되니 편하겠네요. 원장님 인상이 서글서글하고 좋으시네요~,이승복,20210401T07:04:46Z,Youtube,1
220,-vsh3gxPhMM,생기한의원,맞아요!! 영상 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210402T00:55:35Z,Youtube,0
221,-vsh3gxPhMM,생기한의원,감사합니다^^~~,박치영,20210401T11:43:51Z,Youtube,0
222,-vsh3gxPhMM,생기한의원,여긴 한의원 답지않게(?) 치료기계가 엄청 많네여~ 아닌가? 요즘은 한의원도 기계가 많나요? ㅋ한의원하면 그냥 침 맞는거만 생각하는 세대라...ㅋㅋ 요즘은 한의원도 많이 바꼈네요 인테리어도 근사하네요 ^^ 잘 봤습니다~,K- 911,20210401T06:54:47Z,Youtube,2
223,-vsh3gxPhMM,생기한의원,다양한 치료 기계들로 1:1 맞춤 치료를 하고 있습니다~영상 시청해주셔서 감사드리며 다음 영상도 기대해주세요~! :),생기TV,20210402T00:59:05Z,Youtube,0
224,MswU_o7SBKM,생기한의원,"<a href=""https://pf.kakao.com/_KHxlxgd/chat"">https://pf.kakao.com/_KHxlxgd/chat</a>한약복용, 카톡으로 편하게 물어보세요!<a href=""https://www.youtube.com/watch?v=MswU_o7SBKM&amp;t=00m30s"">00:30</a> 한약 장기간 복용해도 괜찮을까요?<a href=""https://www.youtube.com/watch?v=MswU_o7SBKM&amp;t=01m34s"">01:34</a> 한약재에 중금속,농약은 걱정 없나요?",생기TV,20210415T02:58:39Z,Youtube,0
225,MswU_o7SBKM,생기한의원,제가 흑염소즙을 두달간 복용이 끝났어요 흑염소즙에는 한약재들도 들어있었구요지금 한의원에서 보약을 지어먹으려는데 괜찮은가요?  흑염소즙  복용은 금방 끝났습니다,부자먹방,20211110T12:28:03Z,Youtube,0
226,MswU_o7SBKM,생기한의원,탕약 먹다가 환약으로 바꿧는데 정량보다 더 많이 먹었으면 어쩌죠?,흐덩,20210907T11:49:20Z,Youtube,1
227,MswU_o7SBKM,생기한의원,"어떤 탕약인지, 어떤 환약인지 알 수 없어 정확한 답변을 드리기가 힘듭니다. 처방 받으신 한의원에 문의해보시길 추천드립니다.",생기TV,20210908T06:47:01Z,Youtube,0
228,MswU_o7SBKM,생기한의원,몇년이고 먹어도 괜찮은가요?,김미진,20210906T13:45:13Z,Youtube,1
229,MswU_o7SBKM,생기한의원,환자분의 건강 상태와 한약의 종류에 따라 판단 가능할 꺼 같습니다. 정확한 상담을 위해서는 한의원에 방문하셔서 진료받기를 권해드립니다.,생기TV,20210908T06:46:51Z,Youtube,0
230,MswU_o7SBKM,생기한의원,안녕하세요저는 논산에살고있는 73살여자입니다 원장님을한번뵙고 상담하고싶은데요열락처좀부탁드립니다,논산똘똘이 엄마,20210906T04:27:25Z,Youtube,1
231,MswU_o7SBKM,생기한의원,"영상 시청해주셔서 감사드립니다~생기한의원은 전국 19개 지점이 있으며 환자분의 증상을 확인하고, 상태에 따라 개인별 1:1 맞춤치료를 진행하고 있습니다. 아래 편한 방법으로 문의 해주세요~* 진료예약 신청 <a href=""http://asq.kr/ng5yigSy"">http://asq.kr/ng5yigSy</a>* 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210906T09:22:47Z,Youtube,0
232,MswU_o7SBKM,생기한의원,40대 남자입니다 피로와 허리통증치료에 한약한재를 먹고있는데요  물약이랑 환이랑 가치받았습니다  그런데 먹은지 몇일후부터 젖꼭지가 얼얼하고 찌릿하면서 굉장히 민감해졌습니다  일상생활이 힘들정도로 불편해서  약을 중단하니까 하루지나니 증세가 60~70프로 정도 가라않고 이틀지나니 90프로 정도 가라않잔습니다  와이프는 유산을한터라  회복과 여성호르몬쪽으로 약을 지어서 같이먹는데요  와이프약과 바껴버린게 아닌가 의심이됩니다제가 와이프한약을 먹게 되면  젖꼭지 통증이 생길수있을까요?,유승용,20210428T09:32:06Z,Youtube,1
233,MswU_o7SBKM,생기한의원,질문 주신 부분은 아무래도 저희 생기한의원에서 처방해드린 한약이 아니기에 정확한 답변 드리기 어려운 점 양해 부탁드립니다 아프신 부분 얼른 나으시길 진심으로 바랍니다!영상 시청해주셔서 감사드립니다:),생기TV,20210507T01:07:05Z,Youtube,0
234,MswU_o7SBKM,생기한의원,한약을 15살이 오랜기간 먹어도 되나요?,이영진,20210406T03:18:39Z,Youtube,0
235,MswU_o7SBKM,생기한의원,"한약은 종류에 따라 면역력과 기혈을 보강해주는 오래 드셔도 되는 보약과, 기혈을 순환시키면서 병을 치료해주는 치료한약, 그리고 염증과 독소를 빼주는 치료한약이 있습니다. 보약은 오래 드셔도 되고, 증상을 치료하는 약은 증상이 치료되는 기간 동안 드셔야 합니다. 보통 한약은 증상에 맞게 처방하며 증상의 변화에 따라 처방내용도 달라지는데, 증상이 심하거나 변화가 빠은 급성질환은 증상을 치료하는 한약 위주로, 증상이 약하거나 만성질환의 경우에는 면역력을 보강하는 한약 위주로 합니다. 증상에 맞게, 체질에 맞게 처방된 한약은 오래 드셔도 괜찮아요^^",생기TV,20210408T06:34:56Z,Youtube,0
236,MswU_o7SBKM,생기한의원,"그러니까 확실히 인증된 생기한의원에서, 믿을수 있는 원장님의  1:1 맞춤 처방으로 된 한약 복용을 권하시는거죠?^^",Jinsook Lee,20210402T03:23:28Z,Youtube,0
237,MswU_o7SBKM,생기한의원,늘 유익한 정보만 주시니 감사합니다~~^^,H Min P,20210401T09:30:20Z,Youtube,0
238,MswU_o7SBKM,생기한의원,다행이네요! 영상 시청해주셔서 고맙습니다. 다음 영상도 기대해주세요~! :),생기TV,20210402T00:52:43Z,Youtube,0
239,MswU_o7SBKM,생기한의원,궁금했던건데..감사합니다!,JD,20210401T00:45:02Z,Youtube,0
240,MswU_o7SBKM,생기한의원,다행이네요! 영상 시청해주셔서 고맙습니다. 다음 영상도 기대해주세요~! :),생기TV,20210401T01:23:09Z,Youtube,1
241,MswU_o7SBKM,생기한의원,한의원에서 처방받은 한약은 걱정없이 복용할 수 있어 안심이 되네요!,YoonJi Kim,20210331T14:24:15Z,Youtube,0
242,MswU_o7SBKM,생기한의원,"네! 그렇습니다. 영상 시청해주셔서 감사드리며, 다음 영상에서도 뵙겠습니다. :)",생기TV,20210401T01:22:37Z,Youtube,1
243,MswU_o7SBKM,생기한의원,정말 궁금했던 부분인데 한의사가 직접 명쾌하게 알려주시니 너무 좋습니다!! ㅎㅎ,coco12,20210331T04:16:54Z,Youtube,0
244,MswU_o7SBKM,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210331T08:18:55Z,Youtube,1
