id,url,keyword,content,author,postdate,source,num_likes
127,SjPNI-FxSds,삼성톡스앤필,쁘띠시술에 대하여 긍정적으로 생각하게 되었습니다 잘보구갑니다,윤성재,20200805T02:52:13Z,Youtube,0
128,SjPNI-FxSds,삼성톡스앤필,쁘티에 대한 솔직하고 담백한 이야기들을 하시니 믿음이 가내요.,최현영,20200804T00:40:07Z,Youtube,0
129,SjPNI-FxSds,삼성톡스앤필,쁘티 선생님들이 모여서 대화하시며 즐겁게 웃으시고 시술에 대한 견해를 말씀해 주시니 좋내요.,이종대,20200804T00:38:29Z,Youtube,0
130,SjPNI-FxSds,삼성톡스앤필,쁘티수술에 대해 과감없이 이야기해주시네요잘 이해 할수 있게 설명하주셔서 좋네요 굿,오지훈,20200804T00:38:05Z,Youtube,0
131,SjPNI-FxSds,삼성톡스앤필,쁘띠수술 솔직히 알아보기 어렵고 민망한게 많았는데 좋긴하네요^^,김승철,20200804T00:32:19Z,Youtube,0
132,SjPNI-FxSds,삼성톡스앤필,쁘띠시술에 관하여 궁금점들이 많았는데 쁘띠샘들이 재미있게 잘 알려주셔서 유익한 시간이였어요,Hit Over,20200804T00:17:10Z,Youtube,0
133,SjPNI-FxSds,삼성톡스앤필,쁘띠시술 들어는 보만보고 자세히는 알지 못했는데 이번 기회로 새로운 사실을 알고 가네요. 설명도 재미있게 잘 해주셔서 더 이해가 쉽게 됬습니다.,야래우,20200804T00:12:46Z,Youtube,0
134,SjPNI-FxSds,삼성톡스앤필,쁘띠수술 알아보던중에 영상보게되었는데 궁금한 점이 속시원히 해결되었네요 감사합니다 ㅎㅎ,아앙,20200804T00:11:44Z,Youtube,0
135,SjPNI-FxSds,삼성톡스앤필,과감한 얼굴고치기는 조금 무서울때 쁘띠성형 도전해보고 싶네요,Hj k,20200804T00:02:48Z,Youtube,0
136,SjPNI-FxSds,삼성톡스앤필,요즘엔 시술받아서라도 자신감있게 사는것이 더중요한거 아닙니까 ㅎㅎ,록고탁,20200804T00:02:41Z,Youtube,0
137,SjPNI-FxSds,삼성톡스앤필,쁘띠시술에 관해서 자세히 알려주셔서 감사합니다^^,유승재,20200804T00:02:15Z,Youtube,0
138,SjPNI-FxSds,삼성톡스앤필,쁘띠 시술에 대해 자세히 설명해주시니 쉽게 이해가되네요  선생님들 말 정말 잘하시네요,권용성,20200803T14:04:45Z,Youtube,0
139,SjPNI-FxSds,삼성톡스앤필,쁘띠수술간단하면서좋네요또한쉽게설명해주셔서이해하기가쉽네요,김기현,20200803T03:24:59Z,Youtube,0
140,SjPNI-FxSds,삼성톡스앤필,솔직토크좋으네요,강향란,20200803T03:23:31Z,Youtube,0
141,SjPNI-FxSds,삼성톡스앤필,쁘티시술 믿음이 가네요 서로 대화에서 확신이 가네요,won2 lee,20200803T03:22:24Z,Youtube,0
142,SjPNI-FxSds,삼성톡스앤필,쁘띠시술 요즘 많은사람들이 하던데... 울와이프에게도 공유해줘야겠네요. 굿,천명규,20200803T03:21:40Z,Youtube,0
143,SjPNI-FxSds,삼성톡스앤필,쁘띠의사 선생님들 이렇게 모여 이야기나누면서 웃으시는모습 보니까 좋아보네요,김서울,20200803T03:07:44Z,Youtube,0
144,SjPNI-FxSds,삼성톡스앤필,쁘띠시술로 자신감을 찾을수 있으면그것도 치료이겠죠?한번 상담받고싶어지네요~,김바다,20200803T03:01:29Z,Youtube,0
145,SjPNI-FxSds,삼성톡스앤필,쁘띠시술 많이 들어는 봤지만 이렇게 자세히듣긴 첨이에요 다른 계기가 된것같아요 쁘띠시술을 이해하는데,이준서,20200803T02:56:06Z,Youtube,0
146,SjPNI-FxSds,삼성톡스앤필,쁘띠시술 이렇게 믿음직한 선생님들께 받으면 걱정없을거 같네요.,주상연,20200803T02:55:39Z,Youtube,0
147,SjPNI-FxSds,삼성톡스앤필,영상 재미있게 잘보고있습니다앞으로 많이 찾아볼게요구독 좋아요 완료입니다,이름,20200803T02:55:24Z,Youtube,0
148,SjPNI-FxSds,삼성톡스앤필,쁘띠시술 해보고 싶으신분들에게유용한 정보들이네요 잘듣고갑니다,난우니,20200803T02:53:16Z,Youtube,0
149,SjPNI-FxSds,삼성톡스앤필,쁘띠시술 생소한 개념이었는데 이해하는데 도움이 되네요. 점점 피부에 관심이 많아져서 더 알아봐야겠습니다.,류순형,20200802T02:24:00Z,Youtube,0
150,SjPNI-FxSds,삼성톡스앤필,쁘티시술 간단하면서도 여러가지 견해를 주셔서 쉽게 이해했어요 한번쯤 도전해보고싶네요,박동구,20200802T02:21:57Z,Youtube,0
151,SjPNI-FxSds,삼성톡스앤필,쁘띠시술에 대하여 설명 해주시니 편하게 들을 수 있었네요.,박광선,20200802T02:21:03Z,Youtube,0
152,SjPNI-FxSds,삼성톡스앤필,솔직담백한 의사들의 쁘띠시술 스토리 좋네요. 이런 영상들이 더 나왔음 좋겠네요.,hj 2,20200802T02:17:50Z,Youtube,0
153,SjPNI-FxSds,삼성톡스앤필,선생님들이 진솔하고 자세하게 쁘띠 시술을 알려주셔서 재밌게 보고 갑니다.,MIN SUK KANG,20200802T02:15:02Z,Youtube,0
154,SjPNI-FxSds,삼성톡스앤필,쁘띠시술에 대해 전에도 찾아본적 있고 관심도 있었는데 몰랐던 사실도 있네요. 잘 모르는사람도 알아듣기 쉽게 재미있게 잘 풀어서 이야기해주시는거 같아요.,이연희,20200802T01:58:06Z,Youtube,0
155,SjPNI-FxSds,삼성톡스앤필,이런 화기애애한 분위기 속의 영상 진솔하고 재미있네요. 쁘띠수술로 인해 자신감 상승하고 삶의 만족도가 높아진다면 안 할 이유가 없겠죠~,엘리5464,20200802T01:44:53Z,Youtube,0
156,SjPNI-FxSds,삼성톡스앤필,성형에 거부감이 있었는데..이 영상을 보고 생각이 많이 바뀌었습니다~감사합니다^^,조철웅,20200802T01:43:08Z,Youtube,0
157,SjPNI-FxSds,삼성톡스앤필,쁘띠수술 저도하고싶었는데 해야겠어요 정말좋아요 강추합니다,김영진,20200802T01:42:14Z,Youtube,0
158,SjPNI-FxSds,삼성톡스앤필,요즘은 외모에 대한 관심이 남녀불문하고 공통된거 같아요 잘몰랐던 쁘띠에 대해 관심을 갖게 되었네요ㅎ,Changhan Song,20200731T23:52:24Z,Youtube,0
159,SjPNI-FxSds,삼성톡스앤필,영상을 보니 선입견도 많이 사라지고 긍정적인 시선으로 받아들이게 되네요,지그덕,20200731T23:47:54Z,Youtube,0
160,SjPNI-FxSds,삼성톡스앤필,쁘띠 시술  선생님들  서로 견재 하시고 ㅎ 믿고 해도 좋을것 같아요 시술 하면 자신감 있겠죠,지용국,20200731T23:47:36Z,Youtube,0
161,SjPNI-FxSds,삼성톡스앤필,남자도 이제 이뻐져야할때인거같아요  남자의변신도 무죄,한수인,20200731T23:46:18Z,Youtube,0
162,SjPNI-FxSds,삼성톡스앤필,성형에 대한 솔직한 대화들이 공감 많이가네요.원장님 완전 내스타일.실력이 말해주네요 쁘띠성형은 사랑입니다.,juyongg shin,20200731T23:24:03Z,Youtube,0
163,SjPNI-FxSds,삼성톡스앤필,쁘띠시술하고싶네요  선생님들이 믿음이 가네요,신영심,20200731T23:23:01Z,Youtube,0
164,SjPNI-FxSds,삼성톡스앤필,너희가 뷰티를 아느냐? 당연히 잘 모르죠 시장이 포화된 상태에서  살아남기 위해서 열심히하지않으면 안된다는 뷰티시술이 믿음이 갑니다,Yoon Sungro,20200731T23:22:50Z,Youtube,0
165,SjPNI-FxSds,삼성톡스앤필,나이을 점점 먹어가니 피부도 그렇고 외모에 대한 자신감도 떨어지는데 꼭 해봐야겠네요,조경님,20200731T23:17:46Z,Youtube,0
166,SjPNI-FxSds,삼성톡스앤필,선생님들 설명에 뷰티시술 관심이 더 가네요  언능 해보고싶어용~~,k뽀뽀,20200731T23:17:24Z,Youtube,0
167,SjPNI-FxSds,삼성톡스앤필,평소관심많아서 알아보고있는데 남자들도 한다니 저도 꼭 상담하고싶은 마음입니다..,Jyong Shin,20200731T23:15:11Z,Youtube,0
168,SjPNI-FxSds,삼성톡스앤필,편하고 진솔하게 대화가 느껴지니 편안하게 다가가게 되네요^^,sh han,20200731T02:52:12Z,Youtube,0
169,SjPNI-FxSds,삼성톡스앤필,쁘띠의사샘들의 솔직한 입딤이 맘에 들고 신뢰가 가네요,신은영,20200731T02:51:33Z,Youtube,0
170,SjPNI-FxSds,삼성톡스앤필,쁘티 시술에 관심이 많았는데 궁금한점들을 재미있고 자세하게 설명해주셔서 쁘티 시술에 대한 이해도와 약간의 두려움도 사라졌네요!,CB PK,20200731T02:50:32Z,Youtube,0
171,SjPNI-FxSds,삼성톡스앤필,여기 나오는 쁘띠 선생님들 예쁘고 훈남 이네요그리고 알기 쉽게ᆢ쏙쏙 들어오게 설명 해주어서 여러가지로  많이 알게 되었어요,남좋아유,20200731T02:49:29Z,Youtube,0
172,SjPNI-FxSds,삼성톡스앤필,선생님들의 솔직한 견해들과 시술에대한 설명들이 시술에대한 호감도를 높여주네요,MS B,20200731T02:47:31Z,Youtube,0
173,SjPNI-FxSds,삼성톡스앤필,"쁘띠성형은 외모에 자신이 없는 사람들에게 자신감을 주는, 마음의 병을 치료하는거라고 생각해요! 편견에 지지말 힘내주세요!",캬르릉,20200731T02:40:56Z,Youtube,0
174,SjPNI-FxSds,삼성톡스앤필,성형에 대해 거부감을 가지고 있는 분들은 이영상을 보면 그동안 가졌던 선입견이 바뀌지 않을까 싶네요.,남자윤종식,20200731T02:31:01Z,Youtube,0
175,SjPNI-FxSds,삼성톡스앤필,뷰티로  젊어질수있고 유지가된다면 꼭받아봐야될것같네요 남자들도이젠,원용식,20200731T02:26:42Z,Youtube,0
176,SjPNI-FxSds,삼성톡스앤필,남자들도 간단한 시술정도면 하고싶은분들 많은데 전아직도 망설여지네요 하고싶은건많은데 ㅋ 고민해보고 알아봐야겠습니다,류하늘,20200731T02:18:29Z,Youtube,0
177,SjPNI-FxSds,삼성톡스앤필,쁘띠시술에대한 자세한설명에 많이알아갑니다~ 쁘띠계의어벤져스세요👍👍이젠 남녀모두 이뻐지겠어요,하늘나무,20200731T02:17:54Z,Youtube,0
178,SjPNI-FxSds,삼성톡스앤필,쁘띠계의 능력자님들~ㅋㅋ믿고 시술받을수있을것같아요,뽈뽈이와별이,20200731T02:17:18Z,Youtube,0
179,SjPNI-FxSds,삼성톡스앤필,이제성형은 여자들만하는게아니라 남자도 자연스럽게할수있겠네요  남자도많아질거같네요,한용배,20200730T02:46:52Z,Youtube,0
180,SjPNI-FxSds,삼성톡스앤필,와 능력을 똘똘 뭉친 머찌니들이시네요~~~,ms J,20200730T02:39:40Z,Youtube,0
181,SjPNI-FxSds,삼성톡스앤필,친절하시고 진솔한 이야기를 해주시니 성형에대한 공포심이 없어지는듯 하네요,박소윤,20200730T02:33:39Z,Youtube,0
182,SjPNI-FxSds,삼성톡스앤필,쁘띠시술에 대해 많이 알게되었어요 진솔한 얘기 좋네요,글케,20200730T02:32:45Z,Youtube,0
183,SjPNI-FxSds,삼성톡스앤필,성형외과 의사분들 존경합니다 얼마전에 톡스앤필 강남본점에서 턱 보톡스맞앗는데 저렴하고 효과 좋습니다,오세중,20200730T02:30:49Z,Youtube,0
184,SjPNI-FxSds,삼성톡스앤필,의사선생님들께서 직접 이렇게 진솔하게 이야기해주시니 너무 좋네요!!,먹깨비,20200730T02:29:52Z,Youtube,0
185,SjPNI-FxSds,삼성톡스앤필,의사선생님들의진솔한성형얘기잘들었습니다.적당한쁘띠성형은자존감높이고괜찮은거같아요,김경선,20200730T02:11:56Z,Youtube,0
186,SjPNI-FxSds,삼성톡스앤필,의사이야기 재미있네요~ 성형에 대해서도 진솔하게 말씀해주시니 선입견이 없어지네요~,임현주,20200730T02:02:53Z,Youtube,0
187,SjPNI-FxSds,삼성톡스앤필,성형 부작용과 통증 고민이 많았는데 콕콕 잘 말씀해주시니 안심이 되는것 같아요~,Doo Jin SON,20200730T01:59:55Z,Youtube,0
188,SjPNI-FxSds,삼성톡스앤필,정말 우리가 모르는 다양한 뷰티수술들이 있는것같아요 재밌고 쉽게 설명해주셔서 감사합니다 그래서 뭔가 두려움도없어지는것같아요 에피소드들 새롭네요,최유정,20200730T01:58:56Z,Youtube,0
189,SjPNI-FxSds,삼성톡스앤필,재미나요 ~ 관심가는 주제라서 더욱 잼나네요,ws k,20200730T01:58:47Z,Youtube,0
190,SjPNI-FxSds,삼성톡스앤필,뷰티 시술 받는게 젊음을 유지 하는거라면 시술 받아봐야 알겠네요,Jin K,20200729T01:59:37Z,Youtube,0
191,SjPNI-FxSds,삼성톡스앤필,조금씩 보완하는 쁘띠 시술은 관심이 많아요.샤선생님들 참 여유롭게 정보교환 하시는거 같아요. 힘든 공부도 많이 하셨으니 아름다운 사회도 만들어주세요,참소리,20200729T01:56:57Z,Youtube,0
192,SjPNI-FxSds,삼성톡스앤필,선생님들의 이야기를 자세히 들어보니 쁘띠에 관한 내용이 더욱기대되네여,박성길,20200729T01:54:12Z,Youtube,0
193,SjPNI-FxSds,삼성톡스앤필,의사선생님의 진솔한 말씀을 통해서 마음이 너무 좋아요 부모님한테도 알려드릴게요 감사합니다,wnsdlf th,20200729T01:53:17Z,Youtube,0
194,SjPNI-FxSds,삼성톡스앤필,솔직한 토크 여서 흥미진진하게 잘봤네요 항상 화이팅 하시길^^,레체,20200729T01:26:14Z,Youtube,0
195,SjPNI-FxSds,삼성톡스앤필,쁘띠 수술이 좀 무시당하는 경향이 있지만 그래도 필요한 분들에게는 엄청 유용한 수술 같아요.담당하시는 선생님들의 진솔한 생각 잘봤습니다.,Hyangyeon Kim,20200729T01:24:57Z,Youtube,0
196,SjPNI-FxSds,삼성톡스앤필,의사쌤들의 솔직 담백한 이야기가 재미있네요. 많은 노력을 하신게 느껴져서 믿음이 더해지네요,Reindeer Moon,20200729T01:24:25Z,Youtube,0
197,SjPNI-FxSds,삼성톡스앤필,정말 능력자들 이신분들이 이렇게 한자리에~   쁘띠계의 어벤져스 시네요 ㅎ,k수니주니,20200729T01:24:25Z,Youtube,0
198,SjPNI-FxSds,삼성톡스앤필,진솔한 얘기가 넘 좋아요! 궁금한 것들 알아가네요^^,찌니,20200729T01:23:20Z,Youtube,0
199,SjPNI-FxSds,삼성톡스앤필,의사선생님들은 말씀도 참 재미나게 하시는거 같아요~자주 찿아올께요!,이재만,20200728T02:55:31Z,Youtube,0
200,SjPNI-FxSds,삼성톡스앤필,의사선생님들의 진솔한 성형에 대한 이야기 유익해서 좋네요.,지안,20200728T02:54:21Z,Youtube,0
201,SjPNI-FxSds,삼성톡스앤필,허심탄회하게 얘기하는 방식도 좋고 봉직 3개월에 개원 할 정도로 실력이 있다는 반증이라 생각해요.,jupiter비너스,20200728T02:51:06Z,Youtube,0
202,SjPNI-FxSds,삼성톡스앤필,쁘띠성형에관해 자세하게 설명해주셔서 머리에쏙쏙박히네요아름다운성형을위해 발전해나가주시길~,Han NamHee,20200728T02:33:50Z,Youtube,0
203,SjPNI-FxSds,삼성톡스앤필,의사선생님들께서 말씀도 재밌게 잘하시고 잘봤어요~,bini love,20200728T02:33:35Z,Youtube,0
204,SjPNI-FxSds,삼성톡스앤필,"친절한 설명과 성형 가이드...정말 성형에 대한 공포심이 사르르사라집니다. 고맙습니다, 선생님!",marcelo yoo,20200728T02:33:03Z,Youtube,0
205,SjPNI-FxSds,삼성톡스앤필,쁘띠에 관해 의사 선생님들의 솔직 담백한 이야기가 좋네요.,율죽,20200728T02:32:32Z,Youtube,0
206,SjPNI-FxSds,삼성톡스앤필,의사분들의 생각을 영상으로 보고 많이 알고 갈수있어서 좋았어요,리리추추추,20200728T02:31:52Z,Youtube,0
207,SjPNI-FxSds,삼성톡스앤필,뷰모님의 유전자를 나타내는 얼굴을 못알아보게 되는 경우가 아닌 개성을 살리면서 조금 무족한 면만 모완하는 성형이 되었으면. 너무 알라짘 얼굴을 모면 슬플때도 있다.,참소리,20200728T02:04:11Z,Youtube,0
208,SjPNI-FxSds,삼성톡스앤필,컨텐츠 마음에 들어요 원장님 말씀 잘들었습니다,레체,20200728T02:03:09Z,Youtube,0
209,SjPNI-FxSds,삼성톡스앤필,진솔하고 담백한 토크로 성형에 대한 선입견이 조금이나마 줄어드는것 같네요^^♡,함승운,20200728T02:01:58Z,Youtube,0
210,SjPNI-FxSds,삼성톡스앤필,선생님들이 좌담형식으로 편하게 솔직하게 정보주셔서 많은 도움이 되었어요,써니,20200728T02:01:55Z,Youtube,0
211,SjPNI-FxSds,삼성톡스앤필,재밌게 잘 봤어요!! 유익한 정보 알고갑니당 굿:),woo,20200728T02:01:45Z,Youtube,0
212,SjPNI-FxSds,삼성톡스앤필,영상속 원장님들의 진솔한이야기  저도함께 빠져드는것같네요 쁘띠펙트 귀에쏙쏙들어오네요,김경숙,20200727T01:07:08Z,Youtube,0
213,SjPNI-FxSds,삼성톡스앤필,뷰티의사님들의 토크 재미있게봤습니다. 한번 상담받으러 방문하고 싶어지네요 ㅎㅎ,채널만들기,20200727T01:06:23Z,Youtube,0
214,SjPNI-FxSds,삼성톡스앤필,쁘띠 시술의 일가견이 있는 선생님들의 얘기 잘 들었습니다.,이해식,20200727T01:05:38Z,Youtube,0
215,SjPNI-FxSds,삼성톡스앤필,주변 가족이나 친지들 대상으로 시술 연습을 하셨군요. 노력 많이 하셨네요.,김구글,20200727T01:03:37Z,Youtube,0
216,SjPNI-FxSds,삼성톡스앤필,의사선생님들의 솔직담백한 대화로 인해 성형 쁘띠시술에 대한 편견을 깻습니다,ttcc ttcc,20200727T00:41:38Z,Youtube,0
217,SjPNI-FxSds,삼성톡스앤필,선남선녀 원장님들이 토크도 재밌게 잘하시네요. 영상 자주 올려주세요,easy 35,20200727T00:35:54Z,Youtube,0
218,SjPNI-FxSds,삼성톡스앤필,쁘띠시술에 대해 솔직담백하게 말씀해주셔서 정말 좋은거같아요. 성형에 대해 조금 두려움이 있었는데 큰 도움이 되었네요. 잘봤습니다,이승호,20200727T00:35:07Z,Youtube,0
219,SjPNI-FxSds,삼성톡스앤필,쁘띠수술이 자연스럽게 보여서 요즘 많이들 하더라구요. 재밌게 토크형식이어서 좋아요,장정심,20200727T00:34:24Z,Youtube,0
220,SjPNI-FxSds,삼성톡스앤필,뷰티 의사선생님들의 솔직하고 재미있는 토크 잘 봤습니다 이해가 잘 되네요,안나,20200726T02:18:07Z,Youtube,0
221,SjPNI-FxSds,삼성톡스앤필,솔직하고 재밌는 영상 감사합니다. 유익하고 도움이 되었습니다.,오철교,20200726T02:15:28Z,Youtube,0
222,SjPNI-FxSds,삼성톡스앤필,성형에 대한 부정적인 느낌이 강했는데 영상을 보고 많이 변했어요!! 감사합니다~!!,현김,20200726T02:14:52Z,Youtube,0
223,SjPNI-FxSds,삼성톡스앤필,영상보고나니 성형외과클리닉 의사분들의 재미있는 뒷이야기와 병원사업 이야기까지 살짝 맛보기 할수있어서 너무 재밌었어요.같은 사람이야기구나 싶네요.,더롹,20200726T01:52:22Z,Youtube,0
224,SjPNI-FxSds,삼성톡스앤필,의사선생님들의 진솔한 이야기를 통해서 마음이 너무 좋아요 친구한테도 알려줘야지 감사합니다 ~~,질럿77,20200726T01:44:45Z,Youtube,0
225,SjPNI-FxSds,삼성톡스앤필,의사선생님들의 솔직한토크 영상 잘 보고갑니다,최용하,20200726T01:44:41Z,Youtube,0
226,SjPNI-FxSds,삼성톡스앤필,평소에 궁금했던 것들을 재밌게 이야기해주시고 궁금한것들도 하나하나 이야기해주시니 너무 재밌네요,권오현,20200725T00:18:20Z,Youtube,0
227,SjPNI-FxSds,삼성톡스앤필,요즘엔 성형을 자연스럽게 받아들여 마치 필수인것처럼 느껴지는데 원장님의 이야기를 들으니 부정적인 편견이 없어지네요. 예뻐지고 자신감도 올리고 괜찮은 것 같아요,노애라,20200725T00:18:00Z,Youtube,0
228,SjPNI-FxSds,삼성톡스앤필,쁘띠시술에 대해 잘몰랐는데 의사쌤들의 솔직담백한 얘기에 쉽게 이해가되네요,김유경,20200725T00:17:41Z,Youtube,0
229,SjPNI-FxSds,삼성톡스앤필,의사쌤들의진솔토크넘잼있네요개원이야기도평소들어볼수업는건데 흥미진진하게들었어요,김영자,20200725T00:16:55Z,Youtube,0
230,SjPNI-FxSds,삼성톡스앤필,원장샘들 재밌으시네요. 숨김없이 가감없는 얘기 좋네요.,김종훈,20200725T00:16:44Z,Youtube,0
231,SjPNI-FxSds,삼성톡스앤필,뷰티선생님들의 진솔하고 솔직한 영상 잘보고 갑니다,김신자,20200724T23:50:10Z,Youtube,0
232,SjPNI-FxSds,삼성톡스앤필,"원장님들의 솔직한 토크,재미난 토크에 홀릭되었어요.쁘띠시술 원장님들 말도 잘하시네요.",정애란,20200724T23:48:20Z,Youtube,0
233,SjPNI-FxSds,삼성톡스앤필,너무 재미있게 봤어요 솔직한 이야기를 들으니 공감도 가고 재미도 있고 새로운 사실도 알고 그러네여,이쭈니,20200724T23:46:18Z,Youtube,0
234,SjPNI-FxSds,삼성톡스앤필,평소에 궁금했던 것들을 가감없이진솔하게 얘기해주시니까궁금증도 풀리고 믿음도 가네요~다들 입담도 좋으시구요ㅎㅎㅎ,쏘쏘,20200724T03:12:56Z,Youtube,0
235,SjPNI-FxSds,삼성톡스앤필,"선생님들의 쁘띠시술에 대한 편안한 대화 속에서 들으니까, 이해도 잘되고, 약간은 부정적이었던 선입견도 싹~사라지네요ㅋ쁘띠시술 주변에서 이것저것 얘기하던데, 얘기해줘야겠어요^^",캣츠,20200724T00:06:23Z,Youtube,0
236,SjPNI-FxSds,삼성톡스앤필,쁘띠 선생님들께서 솔직하고 자연스럽게 대화하시는모습이 믿음이가네요,전복래,20200724T00:05:40Z,Youtube,0
237,SjPNI-FxSds,삼성톡스앤필,원장님들 연예인이십니까? 말씀을 어찌 그리 잼있게 잘하시는지^^ 원장님들께서 직접 이야기 해주시니 너무 쉽게 이해했어요~,주성현,20200724T00:05:19Z,Youtube,0
238,SjPNI-FxSds,삼성톡스앤필,전문가들의 토크에 신뢰도가고 정감있네요~~~,하양무밍,20200724T00:04:55Z,Youtube,0
239,SjPNI-FxSds,삼성톡스앤필,뷰티의사분들의 솔직한 대담 재밌네요 편견이 아니라 당연한 시각이라고 말씀하시는 부분이 신선해요,S J,20200723T23:39:04Z,Youtube,0
240,SjPNI-FxSds,삼성톡스앤필,원장님들의 진솔한이야기가  좋아보이내요    ㅋㄷ 어색해보이내요   힘든이야기내요  공감가내요  돈잘벌상도 있나요 웃기내요,김지영,20200723T23:38:02Z,Youtube,0
241,SjPNI-FxSds,삼성톡스앤필,원장님들의 솔직 담백한 얘기가 유익하고 재미오지네요 구독 좋아요 합니다,w.h Jung,20200723T23:35:24Z,Youtube,0
242,SjPNI-FxSds,삼성톡스앤필,의사쌤들의 솔직한 얘기 좋네요 쁘띠성형에 대해서도 잘 알고갑니다,eunji kim,20200723T23:34:38Z,Youtube,0
243,SjPNI-FxSds,삼성톡스앤필,의사쌤들 진솔한 토크 너무 흥미진진합니다 ㅋㅋ 미용은 필수인 시대! 자존감을 위해서 꼭 필요하다고봐요,도라동,20200723T23:33:50Z,Youtube,0
244,SjPNI-FxSds,삼성톡스앤필,과감하고 솔직한 이야기들 시간가는줄 모르고 재미있게봤어요,홍광,20200723T06:11:08Z,Youtube,0
245,SjPNI-FxSds,삼성톡스앤필,쁘티팩토리 의사선생님 솔직담백한  모습이 보기 좋네요,기운,20200723T05:41:24Z,Youtube,0
246,SjPNI-FxSds,삼성톡스앤필,의사선생님들의 개인적인얘기까지 들을 수 있어 좋은 시간이었습니다,정석,20200723T05:21:24Z,Youtube,0
247,SjPNI-FxSds,삼성톡스앤필,쁘띠시술하는 선생님들의 사사로운 이야기까지 솔직하게 얘기해주셔서 재밌게봤습니다,손성,20200723T04:51:48Z,Youtube,0
248,SjPNI-FxSds,삼성톡스앤필,의사선생님들의 솔직담백한 이야기 재미있게 잘 들었습니다,손길,20200723T04:46:02Z,Youtube,0
249,SjPNI-FxSds,삼성톡스앤필,슬기로운 의사 생활처럼 의사 선생님들의 솔직하고 편안한 이야기 들으니 더 관심가네요^^,김지현,20200723T01:38:24Z,Youtube,0
250,SjPNI-FxSds,삼성톡스앤필,쁘띠시술 전문가분들 솔직한얘기 재밌구요~신뢰감이가서 상담받아보고 싶어요!,송민주,20200723T01:38:04Z,Youtube,0
251,SjPNI-FxSds,삼성톡스앤필,와 뷰티 의사ㅜ선생님들은 ㅇ얼굴도 예쁘고 멋지시네요 ㄷㄷ 직업에 입담까지.. 가지신 분들 ㅠㅠ,아키카오리,20200723T01:35:13Z,Youtube,0
252,SjPNI-FxSds,삼성톡스앤필,쁘띠시술에 대해서 잘 몰랐는데 의사선생님들이 비하인드도 얘기해주셔서 재밌게 잘 봤어요,b호롤롤로,20200723T01:34:49Z,Youtube,0
253,SjPNI-FxSds,삼성톡스앤필,의사선생님의  솔직담백한대화  너무너무 감사합니다.많이 공감이 가고 친근감이 생겨 좋은것같아요,neumei sim,20200723T01:33:10Z,Youtube,0
254,SjPNI-FxSds,삼성톡스앤필,요즘 쁘띠시술 하나씩은 하는거 같더라구요  티 안나고 자연스럽게 예뻐지던데요.,V2 -Yang,20200722T01:06:47Z,Youtube,0
255,SjPNI-FxSds,삼성톡스앤필,"별나라 사람인줄 알았었는데..진솔한 리얼토크로 다시생각하게됨..쁘띠시술이 일반인에겐 적은 금액이 아니니까..신뢰가 중요한건데,영상보니 마음이 가네요..",khk K,20200722T00:59:34Z,Youtube,0
256,SjPNI-FxSds,삼성톡스앤필,개원 할 때 실력은 어느정도 되어야 하는지 저 너무 궁금했어요 그냥 무조건 개원한다고 되는건 아니잖아요,마르불출,20200722T00:58:24Z,Youtube,0
257,SjPNI-FxSds,삼성톡스앤필,뷰티선생님들 모여서 이야기하시니 잼나게 보게되네요 ㅎ 시청잘하구가요,캉카루,20200722T00:57:03Z,Youtube,0
258,SjPNI-FxSds,삼성톡스앤필,시어머니 얼굴에 시술 ㅎㅎ 의사쌤분들의 솔직 토크 덕에 몰랐던 이야기도 알 수 있어서 좋아요,pe pe,20200722T00:44:58Z,Youtube,0
259,SjPNI-FxSds,삼성톡스앤필,선생님들 대화가 진솔하시고유머스럽네요 !  재밌게보고 가요ㅎ,나야나,20200722T00:28:38Z,Youtube,0
260,SjPNI-FxSds,삼성톡스앤필,뷰티의사선생님들 솔직한대화가중독되어서 계속보게되네요 ㅎㅎ자주들릴께요,김상후,20200722T00:26:48Z,Youtube,0
261,SjPNI-FxSds,삼성톡스앤필,원장님들의 진솔하고 꾸밈없는 솔직담백한 시술스토리들어보니 신선하네요,이연림,20200722T00:26:44Z,Youtube,0
262,SjPNI-FxSds,삼성톡스앤필,현직 쁘띠의사선생님들의 토크 정말 솔직하고 과감하네여~ 시술배우고 실기연습위해 보이지않는 노력을 많이하시네여^^,jin jin,20200721T23:44:31Z,Youtube,0
263,SjPNI-FxSds,삼성톡스앤필,원장님들의 뷰티의사 얘기 진솔하고 신선하게 와닿네요! 실력쌓기와 쁘띠시술 배우기등 몰랐던 내용들으니 재밌네요.,A ha,20200721T23:16:15Z,Youtube,0
264,SjPNI-FxSds,삼성톡스앤필,훈남훈녀 의사분들의 솔직담백한 이야기들으니 흥미롭네요😄 쁘띠시술 쌤들의 경험담 재밌고 유익하네요,ko ko,20200721T05:50:25Z,Youtube,0
265,SjPNI-FxSds,삼성톡스앤필,쁘띠시술 관심많았는데 잘 알수 있었던거 같아요 잘보고갑니당,김수민,20200721T00:29:12Z,Youtube,0
266,SjPNI-FxSds,삼성톡스앤필,쁘띠빅토리 전문의사분들 개업에 대하여 정보를 알려주시고 예뻐지고 싶네요~~ 잘보고갑니다~~,윤기준1,20200721T00:29:02Z,Youtube,0
